Index,Company,Indicator,Category,IndicatorNr,IndicatorFam,isSubindicator,IndicatorSuffix,Score,Score_Adjusted,labelLong,description
2020,Alibaba,P03b,P,3,P03,TRUE,b,33.33,NA,Inference of user information,Coming soon
2020,Alibaba,P04,P,4,P04,FALSE,NA,52.09,62.5,Sharing of user information,Coming soon
2020,Alibaba,P05,P,5,P05,FALSE,NA,60,62.5,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,Alibaba,P06,P,6,P06,FALSE,NA,17.15,20,Retention of user informations,Coming soon
2020,Alibaba,P07,P,7,P07,FALSE,NA,35.07,43.75,Users’ control over their own user information,Coming soon
2020,Alibaba,P08,P,8,P08,FALSE,NA,0,0,Users’ access to their own user information,Coming soon
2020,Alibaba,P09,P,9,P09,FALSE,NA,8.34,30,Collection of user information from third parties,Coming soon
2020,Alibaba,P10,P,10,P10,FALSE,NA,3.57,3.57,NA,NA
2020,Alibaba,P10a,P,10,P10,TRUE,a,7.14,7.14,Process for responding to government demands for user information,Coming soon
2020,Alibaba,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2020,Alibaba,P11,P,11,P11,FALSE,NA,0,0,NA,NA
2020,Alibaba,P11a,P,11,P11,TRUE,a,0,0,Data about government requests for user information,Coming soon
2020,Alibaba,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,Alibaba,P12,P,12,P12,FALSE,NA,33.33,33.33,User notification about third-party requests for user information,Coming soon
2020,Alibaba,P13,P,13,P13,FALSE,NA,66.67,66.67,Security oversight,Coming soon
2020,Alibaba,P14,P,14,P14,FALSE,NA,36.11,39.28,Addressing security vulnerabilities,Coming soon
2020,Alibaba,P15,P,15,P15,FALSE,NA,83.33,83.33,Data breaches,Coming soon
2020,Alibaba,P16,P,16,P16,FALSE,NA,37.5,37.5,Encryption of user communication and private content (digital platforms),Coming soon
2020,Alibaba,P17,P,17,P17,FALSE,NA,58.33,58.33,Account Security (digital platforms),Coming soon
2020,Alibaba,P18,P,18,P18,FALSE,NA,50,50,Inform and educate users about potential risks,Coming soon
2020,Amazon,G01,G,1,G01,FALSE,NA,33.33,50,Policy commitment,Coming soon
2020,Amazon,G02,G,2,G02,FALSE,NA,0,0,Governance and management oversight,Coming soon
2020,Amazon,G03,G,3,G03,FALSE,NA,0,0,Internal implementation,Coming soon
2020,Amazon,G04,G,4,G04,FALSE,NA,0,0,NA,NA
2020,Amazon,G04a,G,4,G04,TRUE,a,0,0,Impact assessment: Governments and regulations,Coming soon
2020,Amazon,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,Amazon,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,Amazon,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2020,Amazon,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2020,Amazon,G05,G,5,G05,FALSE,NA,0,0,Stakeholder engagement and accountability,Coming soon
2020,Amazon,G06,G,6,G06,FALSE,NA,0,0,NA,NA
2020,Amazon,G06a,G,6,G06,TRUE,a,0,0,Remedy,Coming soon
2020,Amazon,G06b,G,6,G06,TRUE,b,0,NA,Process for content moderation appeals,Coming soon
2020,Amazon,F01,F,1,F01,FALSE,NA,53.82,77.78,NA,NA
2020,Amazon,F01a,F,1,F01,TRUE,a,77.78,77.78,Access to terms of service,Coming soon
2020,Amazon,F01b,F,1,F01,TRUE,b,45.83,NA,Access to advertising content policies,Coming soon
2020,Amazon,F01c,F,1,F01,TRUE,c,91.67,NA,Access to advertising targeting policies,Coming soon
2020,Amazon,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,Amazon,F02,F,2,F02,FALSE,NA,3.13,12.5,NA,NA
2020,Amazon,F02a,F,2,F02,TRUE,a,12.5,12.5,Changes to terms of service,Coming soon
2020,Amazon,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,Amazon,F02c,F,2,F02,TRUE,c,0,NA,Changes to advertising targeting policies,Coming soon
2020,Amazon,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,Amazon,F03,F,3,F03,FALSE,NA,33.44,17.78,NA,NA
2020,Amazon,F03a,F,3,F03,TRUE,a,11.43,17.78,Process for terms of service enforcement,Coming soon
2020,Amazon,F03b,F,3,F03,TRUE,b,55.56,NA,Advertising content rules and enforcement,Coming soon
2020,Amazon,F03c,F,3,F03,TRUE,c,33.33,NA,Advertising targeting rules and enforcement,Coming soon
2020,Amazon,F04,F,4,F04,FALSE,NA,0,NA,NA,NA
2020,Amazon,F04a,F,4,F04,TRUE,a,0,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,Amazon,F04b,F,4,F04,TRUE,b,0,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,Amazon,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,Amazon,F05,F,5,F05,FALSE,NA,0,0,NA,NA
2020,Amazon,F05a,F,5,F05,TRUE,a,0,0,Process for responding to government demands to restrict content or accounts,Coming soon
2020,Amazon,F05b,F,5,F05,TRUE,b,0,0,Process for responding to private requests for content or account restriction,Coming soon
2020,Amazon,F06,F,6,F06,FALSE,NA,0,0,Data about government demands to restrict content and accounts,Coming soon
2020,Amazon,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2020,Amazon,F08,F,8,F08,FALSE,NA,0,0,User notification about content and account restriction,Coming soon
2020,Amazon,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2020,Amazon,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2020,Amazon,F11,F,11,F11,FALSE,NA,50,50,Identity policy,Coming soon
2020,Amazon,F12,F,12,F12,FALSE,NA,0,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,Amazon,F13,F,13,F13,FALSE,NA,12.5,NA,Automated software agents (“bots”),Coming soon
2020,Amazon,P01,P,1,P01,FALSE,NA,47.92,100,NA,NA
2020,Amazon,P01a,P,1,P01,TRUE,a,95.83,100,Access to privacy policies,Coming soon
2020,Amazon,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,Amazon,P02,P,2,P02,FALSE,NA,5.84,12.5,NA,NA
2020,Amazon,P02a,P,2,P02,TRUE,a,11.67,12.5,Changes to privacy policies,Coming soon
2020,Amazon,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,Amazon,P03,P,3,P03,FALSE,NA,17.77,33.33,NA,NA
2020,Amazon,P03a,P,3,P03,TRUE,a,35.55,33.33,Collection of user information,Coming soon
2020,Amazon,P03b,P,3,P03,TRUE,b,0,NA,Inference of user information,Coming soon
2020,Amazon,P04,P,4,P04,FALSE,NA,44.44,50,Sharing of user information,Coming soon
2020,Amazon,P05,P,5,P05,FALSE,NA,30,37.5,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,Amazon,P06,P,6,P06,FALSE,NA,0,0,Retention of user informations,Coming soon
2020,Amazon,P07,P,7,P07,FALSE,NA,9.72,18.33,Users’ control over their own user information,Coming soon
2020,Amazon,P08,P,8,P08,FALSE,NA,0,0,Users’ access to their own user information,Coming soon
2020,Amazon,P09,P,9,P09,FALSE,NA,33.33,30,Collection of user information from third parties,Coming soon
2020,Amazon,P10,P,10,P10,FALSE,NA,32.15,32.15,NA,NA
2020,Amazon,P10a,P,10,P10,TRUE,a,64.29,64.29,Process for responding to government demands for user information,Coming soon
2020,Amazon,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2020,Amazon,P11,P,11,P11,FALSE,NA,22.5,22.5,NA,NA
2020,Amazon,P11a,P,11,P11,TRUE,a,45,45,Data about government requests for user information,Coming soon
2020,Amazon,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,Amazon,P12,P,12,P12,FALSE,NA,33.33,33.33,User notification about third-party requests for user information,Coming soon
2020,Amazon,P13,P,13,P13,FALSE,NA,0,0,Security oversight,Coming soon
2020,Amazon,P14,P,14,P14,FALSE,NA,64.81,67.46,Addressing security vulnerabilities,Coming soon
2020,Amazon,P15,P,15,P15,FALSE,NA,0,0,Data breaches,Coming soon
2020,Amazon,P16,P,16,P16,FALSE,NA,8.33,8.33,Encryption of user communication and private content (digital platforms),Coming soon
2020,Amazon,P17,P,17,P17,FALSE,NA,50,50,Account Security (digital platforms),Coming soon
2020,Amazon,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,AmericaMovil,G01,G,1,G01,FALSE,NA,66.67,100,Policy commitment,Coming soon
2020,AmericaMovil,G02,G,2,G02,FALSE,NA,83.33,83.33,Governance and management oversight,Coming soon
2020,AmericaMovil,G03,G,3,G03,FALSE,NA,100,100,Internal implementation,Coming soon
2020,AmericaMovil,G04,G,4,G04,FALSE,NA,0,0,NA,NA
2020,AmericaMovil,G04a,G,4,G04,TRUE,a,0,0,Impact assessment: Governments and regulations,Coming soon
2020,AmericaMovil,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,AmericaMovil,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,AmericaMovil,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2020,AmericaMovil,G04e,G,4,G04,TRUE,e,0,NA,Impact assessment: Zero-rating,Coming soon
2020,AmericaMovil,G05,G,5,G05,FALSE,NA,0,0,Stakeholder engagement and accountability,Coming soon
2020,AmericaMovil,G06,G,6,G06,FALSE,NA,55.56,55.56,NA,NA
2020,AmericaMovil,G06a,G,6,G06,TRUE,a,55.56,55.56,Remedy,Coming soon
2020,AmericaMovil,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2020,AmericaMovil,F01,F,1,F01,FALSE,NA,16.67,66.67,NA,NA
2020,AmericaMovil,F01a,F,1,F01,TRUE,a,66.67,66.67,Access to terms of service,Coming soon
2020,AmericaMovil,F01b,F,1,F01,TRUE,b,0,NA,Access to advertising content policies,Coming soon
2020,AmericaMovil,F01c,F,1,F01,TRUE,c,0,NA,Access to advertising targeting policies,Coming soon
2020,AmericaMovil,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,AmericaMovil,F02,F,2,F02,FALSE,NA,12.5,50,NA,NA
2020,AmericaMovil,F02a,F,2,F02,TRUE,a,50,50,Changes to terms of service,Coming soon
2020,AmericaMovil,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,AmericaMovil,F02c,F,2,F02,TRUE,c,0,NA,Changes to advertising targeting policies,Coming soon
2020,AmericaMovil,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,AmericaMovil,F03,F,3,F03,FALSE,NA,23.33,83.33,NA,NA
2020,AmericaMovil,F03a,F,3,F03,TRUE,a,50,83.33,Process for terms of service enforcement,Coming soon
2020,AmericaMovil,F03b,F,3,F03,TRUE,b,0,NA,Advertising content rules and enforcement,Coming soon
2020,AmericaMovil,F03c,F,3,F03,TRUE,c,20,NA,Advertising targeting rules and enforcement,Coming soon
2020,AmericaMovil,F04,F,4,F04,FALSE,NA,0,NA,NA,NA
2020,AmericaMovil,F04a,F,4,F04,TRUE,a,0,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,AmericaMovil,F04b,F,4,F04,TRUE,b,0,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,AmericaMovil,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,AmericaMovil,F05,F,5,F05,FALSE,NA,0,0,NA,NA
2020,AmericaMovil,F05a,F,5,F05,TRUE,a,0,0,Process for responding to government demands to restrict content or accounts,Coming soon
2020,AmericaMovil,F05b,F,5,F05,TRUE,b,0,0,Process for responding to private requests for content or account restriction,Coming soon
2020,AmericaMovil,F06,F,6,F06,FALSE,NA,0,0,Data about government demands to restrict content and accounts,Coming soon
2020,AmericaMovil,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2020,AmericaMovil,F08,F,8,F08,FALSE,NA,0,0,User notification about content and account restriction,Coming soon
2020,AmericaMovil,F09,F,9,F09,FALSE,NA,50,25,Network management (telecommunications companies),Coming soon
2020,AmericaMovil,F10,F,10,F10,FALSE,NA,0,0,Network shutdown (telecommunications companies),Coming soon
2020,AmericaMovil,F11,F,11,F11,FALSE,NA,0,0,Identity policy,Coming soon
2020,AmericaMovil,F12,F,12,F12,FALSE,NA,NA,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,AmericaMovil,F13,F,13,F13,FALSE,NA,NA,NA,Automated software agents (“bots”),Coming soon
2020,AmericaMovil,P01,P,1,P01,FALSE,NA,50,100,NA,NA
2020,AmericaMovil,P01a,P,1,P01,TRUE,a,100,100,Access to privacy policies,Coming soon
2020,AmericaMovil,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,AmericaMovil,P02,P,2,P02,FALSE,NA,0,0,NA,NA
2020,AmericaMovil,P02a,P,2,P02,TRUE,a,0,0,Changes to privacy policies,Coming soon
2020,AmericaMovil,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,AmericaMovil,P03,P,3,P03,FALSE,NA,8.34,16.67,NA,NA
2020,AmericaMovil,P03a,P,3,P03,TRUE,a,16.67,16.67,Collection of user information,Coming soon
2020,AmericaMovil,P03b,P,3,P03,TRUE,b,0,NA,Inference of user information,Coming soon
2020,AmericaMovil,P04,P,4,P04,FALSE,NA,50,50,Sharing of user information,Coming soon
2020,AmericaMovil,P05,P,5,P05,FALSE,NA,30,25,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,AmericaMovil,P06,P,6,P06,FALSE,NA,0,0,Retention of user informations,Coming soon
2020,AmericaMovil,P07,P,7,P07,FALSE,NA,18.75,37.5,Users’ control over their own user information,Coming soon
2020,AmericaMovil,P08,P,8,P08,FALSE,NA,8.33,12.5,Users’ access to their own user information,Coming soon
2020,AmericaMovil,P09,P,9,P09,FALSE,NA,12.5,NA,Collection of user information from third parties,Coming soon
2020,AmericaMovil,P10,P,10,P10,FALSE,NA,7.15,7.15,NA,NA
2020,AmericaMovil,P10a,P,10,P10,TRUE,a,14.29,14.29,Process for responding to government demands for user information,Coming soon
2020,AmericaMovil,P10b,P,10,P10,TRUE,b,0,0,Process for responding to private requests for user information,Coming soon
2020,AmericaMovil,P11,P,11,P11,FALSE,NA,0,0,NA,NA
2020,AmericaMovil,P11a,P,11,P11,TRUE,a,0,0,Data about government requests for user information,Coming soon
2020,AmericaMovil,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,AmericaMovil,P12,P,12,P12,FALSE,NA,0,0,User notification about third-party requests for user information,Coming soon
2020,AmericaMovil,P13,P,13,P13,FALSE,NA,66.67,66.67,Security oversight,Coming soon
2020,AmericaMovil,P14,P,14,P14,FALSE,NA,0,0,Addressing security vulnerabilities,Coming soon
2020,AmericaMovil,P15,P,15,P15,FALSE,NA,0,0,Data breaches,Coming soon
2020,AmericaMovil,P16,P,16,P16,FALSE,NA,NA,NA,Encryption of user communication and private content (digital platforms),Coming soon
2020,AmericaMovil,P17,P,17,P17,FALSE,NA,NA,NA,Account Security (digital platforms),Coming soon
2020,AmericaMovil,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,Apple,G01,G,1,G01,FALSE,NA,66.67,100,Policy commitment,Coming soon
2020,Apple,G02,G,2,G02,FALSE,NA,100,100,Governance and management oversight,Coming soon
2020,Apple,G03,G,3,G03,FALSE,NA,87.5,87.5,Internal implementation,Coming soon
2020,Apple,G04,G,4,G04,FALSE,NA,10.65,20.83,NA,NA
2020,Apple,G04a,G,4,G04,TRUE,a,36.36,58.33,Impact assessment: Governments and regulations,Coming soon
2020,Apple,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,Apple,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,Apple,G04d,G,4,G04,TRUE,d,6.25,25,Impact assessment: Algorithmic systems,Coming soon
2020,Apple,G04e,G,4,G04,TRUE,e,NA,NA,Impact assessment: Zero-rating,Coming soon
2020,Apple,G05,G,5,G05,FALSE,NA,16.67,25,Stakeholder engagement and accountability,Coming soon
2020,Apple,G06,G,6,G06,FALSE,NA,13.6,20.37,NA,NA
2020,Apple,G06a,G,6,G06,TRUE,a,20.37,20.37,Remedy,Coming soon
2020,Apple,G06b,G,6,G06,TRUE,b,6.82,NA,Process for content moderation appeals,Coming soon
2020,Apple,F01,F,1,F01,FALSE,NA,23.61,61.11,NA,NA
2020,Apple,F01a,F,1,F01,TRUE,a,61.11,61.11,Access to terms of service,Coming soon
2020,Apple,F01b,F,1,F01,TRUE,b,8.33,NA,Access to advertising content policies,Coming soon
2020,Apple,F01c,F,1,F01,TRUE,c,25,NA,Access to advertising targeting policies,Coming soon
2020,Apple,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,Apple,F02,F,2,F02,FALSE,NA,4.17,16.67,NA,NA
2020,Apple,F02a,F,2,F02,TRUE,a,16.67,16.67,Changes to terms of service,Coming soon
2020,Apple,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,Apple,F02c,F,2,F02,TRUE,c,0,NA,Changes to advertising targeting policies,Coming soon
2020,Apple,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,Apple,F03,F,3,F03,FALSE,NA,34.39,57.78,NA,NA
2020,Apple,F03a,F,3,F03,TRUE,a,54.29,57.78,Process for terms of service enforcement,Coming soon
2020,Apple,F03b,F,3,F03,TRUE,b,22.22,NA,Advertising content rules and enforcement,Coming soon
2020,Apple,F03c,F,3,F03,TRUE,c,26.67,NA,Advertising targeting rules and enforcement,Coming soon
2020,Apple,F04,F,4,F04,FALSE,NA,0,NA,NA,NA
2020,Apple,F04a,F,4,F04,TRUE,a,0,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,Apple,F04b,F,4,F04,TRUE,b,0,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,Apple,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,Apple,F05,F,5,F05,FALSE,NA,58.34,58.34,NA,NA
2020,Apple,F05a,F,5,F05,TRUE,a,100,100,Process for responding to government demands to restrict content or accounts,Coming soon
2020,Apple,F05b,F,5,F05,TRUE,b,16.67,16.67,Process for responding to private requests for content or account restriction,Coming soon
2020,Apple,F06,F,6,F06,FALSE,NA,60.37,60.37,Data about government demands to restrict content and accounts,Coming soon
2020,Apple,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2020,Apple,F08,F,8,F08,FALSE,NA,12.5,12.5,User notification about content and account restriction,Coming soon
2020,Apple,F09,F,9,F09,FALSE,NA,NA,NA,Network management (telecommunications companies),Coming soon
2020,Apple,F10,F,10,F10,FALSE,NA,NA,NA,Network shutdown (telecommunications companies),Coming soon
2020,Apple,F11,F,11,F11,FALSE,NA,50,50,Identity policy,Coming soon
2020,Apple,F12,F,12,F12,FALSE,NA,0,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,Apple,F13,F,13,F13,FALSE,NA,0,NA,Automated software agents (“bots”),Coming soon
2020,Apple,P01,P,1,P01,FALSE,NA,50,100,NA,NA
2020,Apple,P01a,P,1,P01,TRUE,a,100,100,Access to privacy policies,Coming soon
2020,Apple,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,Apple,P02,P,2,P02,FALSE,NA,11.67,23.33,NA,NA
2020,Apple,P02a,P,2,P02,TRUE,a,23.33,23.33,Changes to privacy policies,Coming soon
2020,Apple,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,Apple,P03,P,3,P03,FALSE,NA,21.11,42.22,NA,NA
2020,Apple,P03a,P,3,P03,TRUE,a,42.22,42.22,Collection of user information,Coming soon
2020,Apple,P03b,P,3,P03,TRUE,b,0,NA,Inference of user information,Coming soon
2020,Apple,P04,P,4,P04,FALSE,NA,44.44,44.44,Sharing of user information,Coming soon
2020,Apple,P05,P,5,P05,FALSE,NA,40,50,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,Apple,P06,P,6,P06,FALSE,NA,36.19,36.19,Retention of user informations,Coming soon
2020,Apple,P07,P,7,P07,FALSE,NA,33.8,41.67,Users’ control over their own user information,Coming soon
2020,Apple,P08,P,8,P08,FALSE,NA,68.26,93.33,Users’ access to their own user information,Coming soon
2020,Apple,P09,P,9,P09,FALSE,NA,20,100,Collection of user information from third parties,Coming soon
2020,Apple,P10,P,10,P10,FALSE,NA,75,75,NA,NA
2020,Apple,P10a,P,10,P10,TRUE,a,100,100,Process for responding to government demands for user information,Coming soon
2020,Apple,P10b,P,10,P10,TRUE,b,50,50,Process for responding to private requests for user information,Coming soon
2020,Apple,P11,P,11,P11,FALSE,NA,40,40,NA,NA
2020,Apple,P11a,P,11,P11,TRUE,a,80,80,Data about government requests for user information,Coming soon
2020,Apple,P11b,P,11,P11,TRUE,b,0,0,Data about private requests for user information,Coming soon
2020,Apple,P12,P,12,P12,FALSE,NA,66.67,66.67,User notification about third-party requests for user information,Coming soon
2020,Apple,P13,P,13,P13,FALSE,NA,100,100,Security oversight,Coming soon
2020,Apple,P14,P,14,P14,FALSE,NA,41.67,41.67,Addressing security vulnerabilities,Coming soon
2020,Apple,P15,P,15,P15,FALSE,NA,66.67,66.67,Data breaches,Coming soon
2020,Apple,P16,P,16,P16,FALSE,NA,79.17,79.17,Encryption of user communication and private content (digital platforms),Coming soon
2020,Apple,P17,P,17,P17,FALSE,NA,83.33,83.33,Account Security (digital platforms),Coming soon
2020,Apple,P18,P,18,P18,FALSE,NA,100,100,Inform and educate users about potential risks,Coming soon
2020,ATT,G01,G,1,G01,FALSE,NA,83.33,100,Policy commitment,Coming soon
2020,ATT,G02,G,2,G02,FALSE,NA,100,100,Governance and management oversight,Coming soon
2020,ATT,G03,G,3,G03,FALSE,NA,87.5,87.5,Internal implementation,Coming soon
2020,ATT,G04,G,4,G04,FALSE,NA,5.45,12.5,NA,NA
2020,ATT,G04a,G,4,G04,TRUE,a,27.27,50,Impact assessment: Governments and regulations,Coming soon
2020,ATT,G04b,G,4,G04,TRUE,b,0,0,Impact assessment: Processes for policy enforcement,Coming soon
2020,ATT,G04c,G,4,G04,TRUE,c,0,0,Impact assessment: Targeted advertising,Coming soon
2020,ATT,G04d,G,4,G04,TRUE,d,0,0,Impact assessment: Algorithmic systems,Coming soon
2020,ATT,G04e,G,4,G04,TRUE,e,0,NA,Impact assessment: Zero-rating,Coming soon
2020,ATT,G05,G,5,G05,FALSE,NA,33.33,50,Stakeholder engagement and accountability,Coming soon
2020,ATT,G06,G,6,G06,FALSE,NA,33.33,33.33,NA,NA
2020,ATT,G06a,G,6,G06,TRUE,a,33.33,33.33,Remedy,Coming soon
2020,ATT,G06b,G,6,G06,TRUE,b,NA,NA,Process for content moderation appeals,Coming soon
2020,ATT,F01,F,1,F01,FALSE,NA,45.83,83.33,NA,NA
2020,ATT,F01a,F,1,F01,TRUE,a,83.33,83.33,Access to terms of service,Coming soon
2020,ATT,F01b,F,1,F01,TRUE,b,0,NA,Access to advertising content policies,Coming soon
2020,ATT,F01c,F,1,F01,TRUE,c,100,NA,Access to advertising targeting policies,Coming soon
2020,ATT,F01d,F,1,F01,TRUE,d,0,NA,Access to algorithmic system use policies,Coming soon
2020,ATT,F02,F,2,F02,FALSE,NA,14.06,31.25,NA,NA
2020,ATT,F02a,F,2,F02,TRUE,a,31.25,31.25,Changes to terms of service,Coming soon
2020,ATT,F02b,F,2,F02,TRUE,b,0,NA,Changes to advertising content policies,Coming soon
2020,ATT,F02c,F,2,F02,TRUE,c,25,NA,Changes to advertising targeting policies,Coming soon
2020,ATT,F02d,F,2,F02,TRUE,d,0,NA,Changes to algorithmic system use policies,Coming soon
2020,ATT,F03,F,3,F03,FALSE,NA,31.67,71.67,NA,NA
2020,ATT,F03a,F,3,F03,TRUE,a,65,71.67,Process for terms of service enforcement,Coming soon
2020,ATT,F03b,F,3,F03,TRUE,b,0,NA,Advertising content rules and enforcement,Coming soon
2020,ATT,F03c,F,3,F03,TRUE,c,30,NA,Advertising targeting rules and enforcement,Coming soon
2020,ATT,F04,F,4,F04,FALSE,NA,0,NA,NA,NA
2020,ATT,F04a,F,4,F04,TRUE,a,0,NA,Data about content restrictions to enforce terms of service,Coming soon
2020,ATT,F04b,F,4,F04,TRUE,b,0,NA,Data about account restrictions to enforce terms of service,Coming soon
2020,ATT,F04c,F,4,F04,TRUE,c,0,NA,Data about advertising content and ad targeting policy enforcement,Coming soon
2020,ATT,F05,F,5,F05,FALSE,NA,18.57,18.57,NA,NA
2020,ATT,F05a,F,5,F05,TRUE,a,7.14,7.14,Process for responding to government demands to restrict content or accounts,Coming soon
2020,ATT,F05b,F,5,F05,TRUE,b,30,30,Process for responding to private requests for content or account restriction,Coming soon
2020,ATT,F06,F,6,F06,FALSE,NA,30,30,Data about government demands to restrict content and accounts,Coming soon
2020,ATT,F07,F,7,F07,FALSE,NA,0,0,Data about private requests for content or account restriction,Coming soon
2020,ATT,F08,F,8,F08,FALSE,NA,33.33,33.33,User notification about content and account restriction,Coming soon
2020,ATT,F09,F,9,F09,FALSE,NA,66.67,50,Network management (telecommunications companies),Coming soon
2020,ATT,F10,F,10,F10,FALSE,NA,12.5,12.5,Network shutdown (telecommunications companies),Coming soon
2020,ATT,F11,F,11,F11,FALSE,NA,0,0,Identity policy,Coming soon
2020,ATT,F12,F,12,F12,FALSE,NA,NA,NA,"Algorithmic content curation, recommendation, and/or ranking systems",Coming soon
2020,ATT,F13,F,13,F13,FALSE,NA,NA,NA,Automated software agents (“bots”),Coming soon
2020,ATT,P01,P,1,P01,FALSE,NA,50,100,NA,NA
2020,ATT,P01a,P,1,P01,TRUE,a,100,100,Access to privacy policies,Coming soon
2020,ATT,P01b,P,1,P01,TRUE,b,0,NA,Access to algorithmic system development policies,Coming soon
2020,ATT,P02,P,2,P02,FALSE,NA,6.25,12.5,NA,NA
2020,ATT,P02a,P,2,P02,TRUE,a,12.5,12.5,Changes to privacy policies,Coming soon
2020,ATT,P02b,P,2,P02,TRUE,b,0,NA,Changes to algorithmic system development policies,Coming soon
2020,ATT,P03,P,3,P03,FALSE,NA,33.33,33.33,NA,NA
2020,ATT,P03a,P,3,P03,TRUE,a,33.33,33.33,Collection of user information,Coming soon
2020,ATT,P03b,P,3,P03,TRUE,b,33.33,NA,Inference of user information,Coming soon
2020,ATT,P04,P,4,P04,FALSE,NA,50,50,Sharing of user information,Coming soon
2020,ATT,P05,P,5,P05,FALSE,NA,40,37.5,"Purpose for collecting, inferring, and sharing user information",Coming soon
2020,ATT,P06,P,6,P06,FALSE,NA,0,0,Retention of user informations,Coming soon
2020,ATT,P07,P,7,P07,FALSE,NA,25,37.5,Users’ control over their own user information,Coming soon
2020,ATT,P08,P,8,P08,FALSE,NA,45.84,68.75,Users’ access to their own user information,Coming soon
2020,ATT,P09,P,9,P09,FALSE,NA,12.5,NA,Collection of user information from third parties,Coming soon
2020,ATT,P10,P,10,P10,FALSE,NA,50,50,NA,NA
